timestamp,TENKAN,KIJUN,senkou_span_a,SENKOU,CHIKOU,close,signal,entry/exit
2020-02-23 06:00:00+00:00,,,,,6766.64,9772.63,0,
2020-02-24 06:00:00+00:00,,,,,6702.97,9554.77,0,0.0
2020-02-25 06:00:00+00:00,,,,,6758.18,9188.85,0,0.0
2020-02-26 06:00:00+00:00,,,,,6372.36,8778.3,0,0.0
2020-02-27 06:00:00+00:00,,,,,6214.81,8786.54,0,0.0
2020-02-28 06:00:00+00:00,,,,,6042.61,8708.89,0,0.0
2020-02-29 06:00:00+00:00,,,,,6406.4,8588.26,0,0.0
2020-03-01 06:00:00+00:00,,,,,6347.48,8655.51,0,0.0
2020-03-02 06:00:00+00:00,,,,,6615.0,8915.0,0,0.0
2020-03-03 06:00:00+00:00,,,,,6794.87,8757.84,0,0.0
2020-03-04 06:00:00+00:00,,,,,6741.99,8937.43,0,0.0
2020-03-05 06:00:00+00:00,,,,,6780.08,9070.17,0,0.0
2020-03-06 06:00:00+00:00,,,,,6957.91,9100.09,0,0.0
2020-03-07 06:00:00+00:00,,,,,7341.56,8734.69,0,0.0
2020-03-08 06:00:00+00:00,,,,,7200.01,7862.57,0,0.0
2020-03-09 05:00:00+00:00,,,,,7370.11,7934.52,0,0.0
2020-03-10 05:00:00+00:00,,,,,7148.5,7894.68,0,0.0
2020-03-11 05:00:00+00:00,,,,,6871.91,7614.42,0,0.0
2020-03-12 05:00:00+00:00,,,,,6831.0,4849.65,0,0.0
2020-03-13 05:00:00+00:00,6944.02,,,,6695.65,5637.6,0,0.0
2020-03-14 05:00:00+00:00,6764.014999999999,,,,6861.21,5238.33,0,0.0
2020-03-15 05:00:00+00:00,6616.700000000001,,,,6900.5,5226.87,0,0.0
2020-03-16 05:00:00+00:00,6569.02,,,,6632.17,5037.61,0,0.0
2020-03-17 05:00:00+00:00,6516.139999999999,,,,7112.64,5331.71,0,0.0
2020-03-18 05:00:00+00:00,6516.139999999999,,,,7037.46,5316.84,0,0.0
2020-03-19 05:00:00+00:00,6516.139999999999,,,,7261.76,6202.83,0,0.0
2020-03-20 05:00:00+00:00,6516.139999999999,,,,7182.98,6206.1,0,0.0
2020-03-21 05:00:00+00:00,6516.139999999999,,,,6838.19,6307.96,0,0.0
2020-03-22 05:00:00+00:00,6516.139999999999,,,,6862.9,5908.79,0,0.0
2020-03-23 05:00:00+00:00,6516.139999999999,,,,7136.01,6455.1,0,0.0
2020-03-24 05:00:00+00:00,6516.139999999999,,,,7488.83,6766.64,0,0.0
2020-03-25 05:00:00+00:00,6514.045,,,,7514.64,6702.97,0,0.0
2020-03-26 05:00:00+00:00,6379.705,,,,7547.61,6758.18,0,0.0
2020-03-27 05:00:00+00:00,6022.535,,,,7742.21,6372.36,0,0.0
2020-03-28 05:00:00+00:00,6008.145,,,,7696.32,6214.81,0,0.0
2020-03-29 05:00:00+00:00,6008.145,,,,7853.57,6042.61,0,0.0
2020-03-30 05:00:00+00:00,5913.745,,,,9168.36,6406.4,0,0.0
2020-03-31 05:00:00+00:00,5424.02,,,,8624.28,6347.48,0,0.0
2020-04-01 05:00:00+00:00,5711.15,,,,8829.42,6615.0,0,0.0
2020-04-02 05:00:00+00:00,5711.15,,,,9115.1,6794.87,0,0.0
2020-04-03 05:00:00+00:00,5741.15,,,,8697.81,6741.99,0,0.0
2020-04-04 05:00:00+00:00,5741.15,,,,9057.32,6780.08,0,0.0
2020-04-05 05:00:00+00:00,6060.5,,,,9009.0,6957.91,0,0.0
2020-04-06 05:00:00+00:00,6317.53,,,,9289.05,7341.56,0,0.0
2020-04-07 05:00:00+00:00,6561.5,,,,10004.77,7200.01,0,0.0
2020-04-08 05:00:00+00:00,6561.5,,,,9836.42,7370.11,0,0.0
2020-04-09 05:00:00+00:00,6572.1,,,,8560.76,7148.5,0,0.0
2020-04-10 05:00:00+00:00,6572.1,,,,8729.86,6871.91,0,0.0
2020-04-11 05:00:00+00:00,6659.5,,,,8572.4,6831.0,0,0.0
2020-04-12 05:00:00+00:00,6659.5,,,,8935.54,6695.65,0,0.0
2020-04-13 05:00:00+00:00,6659.5,,,,9319.87,6861.21,0,0.0
2020-04-14 05:00:00+00:00,6659.5,,,,9438.89,6900.5,0,0.0
2020-04-15 05:00:00+00:00,6659.5,,,,9312.1,6632.17,0,0.0
2020-04-16 05:00:00+00:00,6659.5,,,,9383.16,7112.64,0,0.0
2020-04-17 05:00:00+00:00,6659.5,,,,9865.46,7037.46,0,0.0
2020-04-18 05:00:00+00:00,6754.305,,,,9520.02,7261.76,0,0.0
2020-04-19 05:00:00+00:00,6863.0,,,,9728.73,7182.98,0,0.0
2020-04-20 05:00:00+00:00,6961.0,,,,9473.67,6838.19,0,0.0
2020-04-21 05:00:00+00:00,6961.0,,,,9061.96,6862.9,0,0.0
2020-04-22 05:00:00+00:00,6961.0,6944.02,,,9168.84,7136.01,0,0.0
2020-04-23 05:00:00+00:00,7115.5,6764.014999999999,,,9195.62,7488.83,0,0.0
2020-04-24 05:00:00+00:00,7115.5,6616.700000000001,,,8808.06,7514.64,0,0.0
2020-04-25 05:00:00+00:00,7115.5,6569.02,,,8904.69,7547.61,0,0.0
2020-04-26 05:00:00+00:00,7133.495,6516.139999999999,,,8857.55,7742.21,0,0.0
2020-04-27 05:00:00+00:00,7133.495,6516.139999999999,,,9176.28,7696.32,0,0.0
2020-04-28 05:00:00+00:00,7166.0,6516.139999999999,,,9495.04,7853.57,0,0.0
2020-04-29 05:00:00+00:00,7878.0,6579.02,,,9423.84,9168.36,0,0.0
2020-04-30 05:00:00+00:00,7967.33,6668.35,,,9557.36,8624.28,0,0.0
2020-05-01 05:00:00+00:00,7967.33,6668.35,,,9548.99,8829.42,0,0.0
2020-05-02 05:00:00+00:00,7967.33,6668.35,,,10092.78,9115.1,0,0.0
2020-05-03 05:00:00+00:00,7967.33,6668.35,,,9522.46,8697.81,0,0.0
2020-05-04 05:00:00+00:00,7967.33,6668.35,,,9668.07,9057.32,0,0.0
2020-05-05 05:00:00+00:00,8055.389999999999,6668.35,,,9783.71,9009.0,0,0.0
2020-05-06 05:00:00+00:00,8113.6900000000005,6668.35,,,9613.21,9289.05,0,0.0
2020-05-07 05:00:00+00:00,8413.86,6968.52,,,9677.1,10004.77,0,0.0
2020-05-08 05:00:00+00:00,8413.86,6968.52,,,9738.01,9836.42,0,0.0
2020-05-09 05:00:00+00:00,8413.86,6968.52,,,9679.36,8560.76,0,0.0
2020-05-10 05:00:00+00:00,8452.5,6968.52,,,9779.41,8729.86,0,0.0
2020-05-11 05:00:00+00:00,8555.07,7255.65,,,9898.01,8572.4,0,0.0
2020-05-12 05:00:00+00:00,8555.07,7255.65,,,9268.16,8935.54,0,0.0
2020-05-13 05:00:00+00:00,8734.5,7255.65,,,9464.17,9319.87,0,0.0
2020-05-14 05:00:00+00:00,8784.22,7255.65,,,9475.0,9438.89,0,0.0
2020-05-15 05:00:00+00:00,8869.0,7575.0,,,9179.64,9312.1,0,0.0
2020-05-16 05:00:00+00:00,8875.5,7670.344999999999,,,9427.86,9383.16,0,0.0
2020-05-17 05:00:00+00:00,8899.5,7868.0,,,9457.28,9865.46,0,0.0
2020-05-18 05:00:00+00:00,9092.85,7868.0,,,9401.93,9520.02,0,0.0
2020-05-19 05:00:00+00:00,9092.85,7878.6,,,9294.53,9728.73,0,0.0
2020-05-20 05:00:00+00:00,9092.85,7878.6,,,9301.91,9473.67,0,0.0
2020-05-21 05:00:00+00:00,9092.85,7966.0,,,9355.74,9061.96,0,0.0
2020-05-22 05:00:00+00:00,9092.85,7966.0,,,9399.61,9168.84,0,0.0
2020-05-23 05:00:00+00:00,9092.85,7966.0,,,9690.74,9195.62,0,0.0
2020-05-24 05:00:00+00:00,9092.85,7966.0,,,9650.01,8808.06,0,0.0
2020-05-25 05:00:00+00:00,9092.85,7966.0,,,9103.69,8904.69,0,0.0
2020-05-26 05:00:00+00:00,9092.85,7966.0,,,9246.95,8857.55,0,0.0
2020-05-27 05:00:00+00:00,9031.975,7966.0,,,9155.42,9176.28,0,0.0
2020-05-28 05:00:00+00:00,9031.975,8060.805,,,8960.4,9495.04,0,0.0
2020-05-29 05:00:00+00:00,9071.125,8169.5,,,9105.02,9423.84,0,0.0
2020-05-30 05:00:00+00:00,9071.125,8267.5,,,9156.44,9557.36,0,0.0
2020-05-31 05:00:00+00:00,9295.09,8267.5,,,9149.53,9548.99,0,0.0
2020-06-01 05:00:00+00:00,9435.265,8346.8,,,9239.43,10092.78,0,0.0
2020-06-02 05:00:00+00:00,9435.265,8346.8,,,9093.86,9522.46,0,0.0
2020-06-03 05:00:00+00:00,9435.265,8346.8,,,9063.87,9668.07,0,0.0
2020-06-04 05:00:00+00:00,9435.265,8346.8,,,9125.65,9783.71,0,0.0
2020-06-05 05:00:00+00:00,9435.265,8346.8,,,9093.54,9613.21,0,0.0
2020-06-06 05:00:00+00:00,9435.265,8346.8,,,9280.01,9677.1,0,0.0
2020-06-07 05:00:00+00:00,9435.265,8346.8,,,9264.66,9738.01,0,0.0
2020-06-08 05:00:00+00:00,9435.265,8346.8,,,9385.63,9679.36,0,0.0
2020-06-09 05:00:00+00:00,9435.265,8346.8,,,9236.95,9779.41,0,0.0
2020-06-10 05:00:00+00:00,9435.265,8346.8,,,9291.05,9898.01,0,0.0
2020-06-11 05:00:00+00:00,9435.265,8346.8,,,9235.0,9268.16,0,0.0
2020-06-12 05:00:00+00:00,9435.265,8346.8,,,9266.26,9464.17,0,0.0
2020-06-13 05:00:00+00:00,9524.529999999999,8346.8,,,9185.03,9475.0,0,0.0
2020-06-14 05:00:00+00:00,9524.529999999999,8434.86,,,9241.51,9179.64,0,0.0
2020-06-15 05:00:00+00:00,9566.305,8493.16,,,9197.0,9427.86,0,0.0
2020-06-16 05:00:00+00:00,9566.305,8493.16,,,9110.27,9457.28,0,0.0
2020-06-17 05:00:00+00:00,9566.305,8493.16,,,9154.29,9401.93,0,0.0
2020-06-18 05:00:00+00:00,9566.305,8493.16,,,9175.85,9294.53,0,0.0
2020-06-19 05:00:00+00:00,9566.305,8531.8,,,9179.3,9301.91,0,0.0
2020-06-20 05:00:00+00:00,9566.305,8634.37,,,9177.04,9355.74,0,0.0
2020-06-21 05:00:00+00:00,9540.310000000001,8634.37,6952.51,,9352.26,9399.61,1,1.0
2020-06-22 05:00:00+00:00,9434.130000000001,8813.8,6939.7575,,9513.87,9690.74,1,0.0
2020-06-23 05:00:00+00:00,9434.130000000001,8863.52,6866.1,,9613.24,9650.01,1,0.0
2020-06-24 05:00:00+00:00,9434.130000000001,8948.3,6842.26,,9551.21,9103.69,1,0.0
2020-06-25 05:00:00+00:00,9434.130000000001,8954.8,6824.817499999999,,9677.84,9246.95,1,0.0
2020-06-26 05:00:00+00:00,9434.130000000001,8978.8,6824.817499999999,,10218.24,9155.42,1,0.0
2020-06-27 05:00:00+00:00,9434.130000000001,9172.15,6841.07,,11048.91,8960.4,1,0.0
2020-06-28 05:00:00+00:00,9434.130000000001,9172.15,7228.51,,10934.23,9105.02,1,0.0
2020-06-29 05:00:00+00:00,9434.130000000001,9172.15,7317.84,,11110.12,9156.44,1,0.0
2020-06-30 05:00:00+00:00,9396.51,9172.15,7317.84,,11067.62,9149.53,1,0.0
2020-07-01 05:00:00+00:00,9343.505000000001,9172.15,7317.84,,11351.62,9239.43,1,0.0
2020-07-02 05:00:00+00:00,9343.505000000001,9172.15,7317.84,,11181.02,9093.86,1,0.0
2020-07-03 05:00:00+00:00,9343.505000000001,9172.15,7317.84,,11068.54,9063.87,1,0.0
2020-07-04 05:00:00+00:00,9343.505000000001,9172.15,7361.87,,11319.07,9125.65,1,0.0
2020-07-05 05:00:00+00:00,9361.885,9172.15,7391.02,,11253.61,9093.54,1,0.0
2020-07-06 05:00:00+00:00,9361.885,9172.15,7691.1900000000005,,11756.75,9280.01,1,0.0
2020-07-07 05:00:00+00:00,9361.885,9172.15,7691.1900000000005,,11823.86,9264.66,1,0.0
2020-07-08 05:00:00+00:00,9361.885,9211.3,7691.1900000000005,,11606.52,9385.63,1,0.0
2020-07-09 05:00:00+00:00,9361.885,9211.3,7710.51,,11700.03,9236.95,1,0.0
2020-07-10 05:00:00+00:00,9361.885,9435.265,7905.36,,12000.0,9291.05,0,-1.0
2020-07-11 05:00:00+00:00,9361.885,9435.265,7905.36,,11830.96,9235.0,0,0.0
2020-07-12 05:00:00+00:00,9297.305,9435.265,7995.075,,11307.77,9266.26,0,0.0
2020-07-13 05:00:00+00:00,9189.195,9435.265,8019.9349999999995,,11555.83,9185.03,0,0.0
2020-07-14 05:00:00+00:00,9189.195,9435.265,8222.0,,11795.95,9241.51,0,0.0
2020-07-15 05:00:00+00:00,9189.195,9435.265,8272.9225,,11779.0,9197.0,0,0.0
2020-07-16 05:00:00+00:00,9189.195,9435.265,8383.75,,11900.68,9110.27,0,0.0
2020-07-17 05:00:00+00:00,9241.68,9435.265,8480.425,,11813.02,9154.29,0,0.0
2020-07-18 05:00:00+00:00,9241.68,9435.265,8485.725,,12253.11,9175.85,0,0.0
2020-07-19 05:00:00+00:00,9241.68,9435.265,8485.725,,11763.71,9179.3,0,0.0
2020-07-20 05:00:00+00:00,9241.68,9435.265,8529.425,,11758.87,9177.04,0,0.0
2020-07-21 05:00:00+00:00,9241.68,9435.265,8529.425,,11871.94,9352.26,0,0.0
2020-07-22 05:00:00+00:00,9293.34,9435.265,8529.425,,11529.22,9513.87,0,0.0
2020-07-23 05:00:00+00:00,9370.494999999999,9524.529999999999,8529.425,,11609.35,9613.24,0,0.0
2020-07-24 05:00:00+00:00,9370.494999999999,9524.529999999999,8529.425,,11679.94,9551.21,0,0.0
2020-07-25 05:00:00+00:00,9384.119999999999,9566.305,8529.425,,11682.61,9677.84,0,0.0
2020-07-26 05:00:00+00:00,9693.994999999999,9614.005000000001,8498.9875,,11324.92,10218.24,1,1.0
2020-07-27 05:00:00+00:00,10237.494999999999,10157.505000000001,8546.39,,11370.01,11048.91,1,0.0
2020-07-28 05:00:00+00:00,10237.494999999999,10157.505000000001,8620.3125,,11330.06,10934.23,1,0.0
2020-07-29 05:00:00+00:00,10237.494999999999,10157.505000000001,8669.3125,,11535.0,11110.12,1,0.0
2020-07-30 05:00:00+00:00,10237.494999999999,10157.505000000001,8781.295,,11585.32,11067.62,1,0.0
2020-07-31 05:00:00+00:00,10257.494999999999,10177.505000000001,8891.0325,,11663.57,11351.62,1,0.0
2020-08-01 05:00:00+00:00,10594.64,10514.650000000001,8891.0325,,11699.48,11181.02,1,0.0
2020-08-02 05:00:00+00:00,10594.64,10514.650000000001,8891.0325,,11872.62,11068.54,1,0.0
2020-08-03 05:00:00+00:00,10594.64,10514.650000000001,8891.0325,,11292.89,11319.07,1,0.0
2020-08-04 05:00:00+00:00,10594.64,10514.650000000001,8891.0325,,10172.52,11253.61,1,0.0
2020-08-05 05:00:00+00:00,10594.64,10514.650000000001,8891.0325,,10419.14,11756.75,1,0.0
2020-08-06 05:00:00+00:00,10630.6,10514.650000000001,8891.0325,,10168.36,11823.86,1,0.0
2020-08-07 05:00:00+00:00,10645.665,10514.650000000001,8891.0325,,10171.8,11606.52,1,0.0
2020-08-08 05:00:00+00:00,10645.665,10514.650000000001,8891.0325,,10271.99,11700.03,1,0.0
2020-08-09 05:00:00+00:00,10742.545,10514.650000000001,8891.0325,,10125.69,12000.0,1,0.0
2020-08-10 05:00:00+00:00,10792.165,10514.650000000001,8891.0325,,10224.56,11830.96,1,0.0
2020-08-11 05:00:00+00:00,10792.165,10514.650000000001,8891.0325,,10343.23,11307.77,1,0.0
2020-08-12 05:00:00+00:00,10804.995,10514.650000000001,8935.664999999999,,10363.76,11555.83,1,0.0
2020-08-13 05:00:00+00:00,10897.82,10514.650000000001,8979.695,,10446.52,11795.95,1,0.0
2020-08-14 05:00:00+00:00,11034.645,10533.03,9029.7325,,10349.29,11779.0,1,0.0
2020-08-15 05:00:00+00:00,11131.995,10533.03,9029.7325,,10733.89,11900.68,1,0.0
2020-08-16 05:00:00+00:00,11340.220000000001,10533.03,9029.7325,,10783.75,11813.02,1,0.0
2020-08-17 05:00:00+00:00,11473.075,10665.885,9029.7325,,10910.44,12253.11,1,0.0
2020-08-18 05:00:00+00:00,11473.075,10665.885,9049.0525,,10906.1,11763.71,1,0.0
2020-08-19 05:00:00+00:00,11473.075,10665.885,9100.337500000001,,10937.52,11758.87,1,0.0
2020-08-20 05:00:00+00:00,11473.075,10665.885,9087.34,7047.82,10969.32,11871.94,1,0.0
2020-08-21 05:00:00+00:00,11665.904999999999,10665.885,9123.965,7047.82,10960.12,11529.22,1,0.0
2020-08-22 05:00:00+00:00,11736.85,10665.885,9148.825,7047.82,10416.82,11609.35,1,0.0
2020-08-23 05:00:00+00:00,11736.85,10665.885,9191.215,7047.82,10531.13,11679.94,1,0.0
2020-08-24 05:00:00+00:00,11810.119999999999,10665.885,9194.465,7047.82,10278.41,11682.61,1,0.0
2020-08-25 05:00:00+00:00,11751.365,10665.885,9206.465,7047.82,10675.81,11324.92,1,0.0
2020-08-26 05:00:00+00:00,11751.365,10718.369999999999,9303.14,7047.82,10690.53,11370.01,1,0.0
2020-08-27 05:00:00+00:00,11751.365,10718.369999999999,9303.14,7047.82,10788.0,11330.06,1,0.0
2020-08-28 05:00:00+00:00,11751.365,10718.369999999999,9303.14,7047.82,10896.85,11535.0,1,0.0
2020-08-29 05:00:00+00:00,11751.365,10718.369999999999,9284.33,7047.82,10695.55,11585.32,1,0.0
2020-08-30 05:00:00+00:00,11751.365,10718.369999999999,9257.8275,7047.82,10748.95,11663.57,1,0.0
2020-08-31 05:00:00+00:00,11751.365,10718.369999999999,9257.8275,7047.82,10806.01,11699.48,1,0.0
2020-09-01 05:00:00+00:00,11751.365,10727.494999999999,9257.8275,7047.82,10617.63,11872.62,1,0.0
2020-09-02 05:00:00+00:00,11751.365,10727.494999999999,9257.8275,7047.82,10573.12,11292.89,1,0.0
2020-09-03 05:00:00+00:00,11202.5,10727.494999999999,9267.0175,7047.82,10570.74,10172.52,1,0.0
2020-09-04 05:00:00+00:00,11202.5,10727.494999999999,9267.0175,7047.82,10671.11,10419.14,1,0.0
2020-09-05 05:00:00+00:00,11115.66,10727.494999999999,9267.0175,7047.82,10769.19,10168.36,1,0.0
2020-09-06 05:00:00+00:00,10928.075,10727.494999999999,9286.592499999999,7047.82,10602.66,10171.8,1,0.0
2020-09-07 05:00:00+00:00,10890.66,10727.494999999999,9286.592499999999,7047.82,10634.01,10271.99,1,0.0
2020-09-08 05:00:00+00:00,10884.915,10727.494999999999,9398.575,7334.950000000001,10933.09,10125.69,1,0.0
2020-09-09 05:00:00+00:00,10884.915,10727.494999999999,9398.575,7334.950000000001,11057.07,10224.56,1,0.0
2020-09-10 05:00:00+00:00,10884.915,10727.494999999999,9366.285,7334.950000000001,11299.5,10343.23,1,0.0
2020-09-11 05:00:00+00:00,10884.915,10727.494999999999,9312.23,7334.950000000001,11386.26,10363.76,1,0.0
2020-09-12 05:00:00+00:00,10884.915,10727.494999999999,9312.23,7654.3,11483.54,10446.52,1,0.0
2020-09-13 05:00:00+00:00,10884.915,10727.494999999999,9312.23,7749.645,11396.64,10349.29,1,0.0
2020-09-14 05:00:00+00:00,10884.915,10727.494999999999,9312.23,7947.3,11399.32,10733.89,1,0.0
2020-09-15 05:00:00+00:00,10884.915,10763.455,9338.4725,7947.3,11509.34,10783.75,1,0.0
2020-09-16 05:00:00+00:00,10884.915,10778.52,9338.4725,7957.9,11328.95,10910.44,1,0.0
2020-09-17 05:00:00+00:00,10884.915,10778.52,9338.4725,7957.9,11367.89,10906.1,1,0.0
2020-09-18 05:00:00+00:00,10884.915,10875.4,9338.4725,8045.3,11445.49,10937.52,1,0.0
2020-09-19 05:00:00+00:00,10884.915,10925.02,9338.4725,8045.3,11728.52,10969.32,0,-1.0
2020-09-20 05:00:00+00:00,10884.915,10925.02,9364.3025,8045.3,12289.75,10960.12,0,0.0
2020-09-21 05:00:00+00:00,10647.41,10937.85,9447.512499999999,8045.3,12762.58,10416.82,0,0.0
2020-09-22 05:00:00+00:00,10647.41,11030.675,9447.512499999999,8045.3,12987.02,10531.13,0,0.0
2020-09-23 05:00:00+00:00,10450.6,11109.915,9475.2125,8045.3,12937.09,10278.41,0,0.0
2020-09-24 05:00:00+00:00,10450.6,11109.915,9654.0,8093.0,13321.5,10675.81,0,0.0
2020-09-25 05:00:00+00:00,10450.6,11109.915,10197.5,8731.305,13120.01,10690.53,0,0.0
2020-09-26 05:00:00+00:00,10450.6,11109.915,10197.5,8840.0,13134.99,10788.0,0,0.0
2020-09-27 05:00:00+00:00,10450.6,11109.915,10197.5,8938.0,13756.03,10896.85,0,0.0
2020-09-28 05:00:00+00:00,10571.130000000001,11109.915,10197.5,8938.0,13243.94,10695.55,0,0.0
2020-09-29 05:00:00+00:00,10630.685000000001,11109.915,10217.5,8958.0,13435.46,10748.95,0,0.0
2020-09-30 05:00:00+00:00,10630.685000000001,11109.915,10554.645,9295.145,13571.51,10806.01,0,0.0
2020-10-01 05:00:00+00:00,10630.685000000001,11109.915,10554.645,9295.145,13804.81,10617.63,0,0.0
2020-10-02 05:00:00+00:00,10630.685000000001,11109.915,10554.645,9295.145,13700.62,10573.12,0,0.0
2020-10-03 05:00:00+00:00,10630.685000000001,11109.915,10554.645,9295.145,13374.56,10570.74,0,0.0
2020-10-04 05:00:00+00:00,10630.685000000001,11109.915,10554.645,9295.145,13804.32,10671.11,0,0.0
2020-10-05 05:00:00+00:00,10630.685000000001,11109.915,10572.625,9295.145,14330.88,10769.19,0,0.0
2020-10-06 05:00:00+00:00,10630.685000000001,11109.915,10580.157500000001,9295.145,15608.21,10602.66,0,0.0
2020-10-07 05:00:00+00:00,10630.685000000001,11109.915,10580.157500000001,9295.145,15579.9,10634.01,0,0.0
2020-10-08 05:00:00+00:00,10630.685000000001,11109.915,10628.5975,9295.145,14834.09,10933.09,0,0.0
2020-10-09 05:00:00+00:00,10645.555,11109.915,10653.407500000001,9295.145,15484.52,11057.07,0,0.0
2020-10-10 05:00:00+00:00,10801.57,11109.915,10653.407500000001,9295.145,15342.25,11299.5,0,0.0
2020-10-11 05:00:00+00:00,10807.849999999999,11109.915,10659.822500000002,9295.145,15315.03,11386.26,0,0.0
2020-10-12 05:00:00+00:00,10871.404999999999,11109.915,10706.235,9383.205,15763.99,11483.54,0,0.0
2020-10-13 05:00:00+00:00,10957.005000000001,11109.915,10783.837500000001,9441.505000000001,16310.81,11396.64,0,0.0
2020-10-14 05:00:00+00:00,10957.005000000001,11109.915,10832.5125,9441.505000000001,16180.01,11399.32,0,0.0
2020-10-15 05:00:00+00:00,11002.57,11109.915,10936.625,9441.505000000001,16082.01,11509.34,0,0.0
2020-10-16 05:00:00+00:00,11002.57,10922.33,11069.48,9574.36,16125.97,11328.95,1,1.0
2020-10-17 05:00:00+00:00,11002.57,10884.915,11069.48,9613.0,16634.0,11367.89,1,0.0
2020-10-18 05:00:00+00:00,11002.57,10884.915,11069.48,9715.57,17639.68,11445.49,1,0.0
2020-10-19 05:00:00+00:00,11066.875,10884.915,11069.48,9715.57,17782.91,11728.52,1,0.0
2020-10-20 05:00:00+00:00,11343.29,11071.325,11165.895,9895.0,17821.58,12289.75,1,0.0
2020-10-21 05:00:00+00:00,11661.355,11389.39,11201.3675,9944.72,18672.97,12762.58,1,0.0
2020-10-22 05:00:00+00:00,11860.935000000001,11509.915,11201.3675,10029.5,18526.4,12987.02,1,0.0
2020-10-23 05:00:00+00:00,11862.0,11509.915,11238.002499999999,10036.0,18462.33,12937.09,1,0.0
2020-10-24 05:00:00+00:00,11942.5,11590.415,11208.625,10060.0,18350.13,13321.5,1,0.0
2020-10-25 05:00:00+00:00,11942.5,11590.415,11234.8675,10253.35,19172.84,13120.01,1,0.0
2020-10-26 05:00:00+00:00,11946.555,11590.415,11234.8675,10253.35,17929.59,13134.99,1,0.0
